date,ward_id,ward_name,temp_mean_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2,heat_index_c,wbgt_c,utci_c,temperature_anomaly_c,is_heatwave_day,temp_lag_1d,temp_lag_3d,temp_lag_7d,humidity_lag_1d,humidity_lag_3d,humidity_lag_7d
2023-12-27,0,Mumbai Citywide,24.13,33.22,17.51,57.23,2.25,4.3001,24.13,(20.277817283304678+0j),(25.259349833723213+0j),0.7867876344086042,0,24.08,24.22,21.87,54.22,53.66,58.44
2023-12-28,0,Mumbai Citywide,24.29,33.18,17.73,58.23,2.2,4.1266,24.29,(20.52038077883367+0j),(25.51887311501464+0j),0.9467876344086044,0,24.13,24.49,21.79,57.23,53.31,58.9
2023-12-29,0,Mumbai Citywide,25.22,33.81,18.51,54.61,1.74,4.2384,25.22,(21.025073736908453+0j),(26.7584238246181+0j),1.876787634408604,0,24.29,24.08,23.51,58.23,54.22,52.96
2023-12-30,0,Mumbai Citywide,24.94,33.54,18.73,59.36,2.01,4.2751,24.94,(21.25276022927021+0j),(26.486129247707492+0j),1.5967876344086065,0,25.22,24.13,24.49,54.61,57.23,54.41
2023-12-31,0,Mumbai Citywide,25.07,33.56,18.65,58.35,1.78,4.1282,25.07,(21.27103885745621+0j),(26.68391125952273+0j),1.7267876344086055,0,24.94,24.29,24.22,59.36,58.23,53.66
2024-01-01,0,Mumbai Citywide,24.68,32.8,18.83,60.93,1.64,4.0138,24.68,(21.173189497935518+0j),(26.278096887369564+0j),1.5603763440860199,0,25.07,25.22,24.49,58.35,54.61,53.31
2024-01-02,0,Mumbai Citywide,24.09,32.39,18.17,59.98,1.64,4.0087,24.09,(20.528376473443156+0j),(25.44112459546949+0j),0.97037634408602,0,24.68,24.94,24.08,60.93,59.36,54.22
2024-01-03,0,Mumbai Citywide,23.56,31.84,17.7,58.83,1.92,3.8227,23.56,(19.90019313931856+0j),(24.617065341774765+0j),0.4403763440860189,0,24.09,25.07,24.13,59.98,58.35,57.23
2024-01-04,0,Mumbai Citywide,22.72,30.19,17.74,56.52,1.58,4.2718,22.72,(18.935777804286833+0j),(23.511489616278407+0j),-0.39962365591398097,0,23.56,24.68,24.29,58.83,60.93,58.23
2024-01-05,0,Mumbai Citywide,21.44,29.32,15.48,58.2,1.61,4.2247,21.44,(17.912882751360474+0j),(21.808598698182927+0j),-1.6796236559139786,0,22.72,24.09,25.22,56.52,59.98,54.61
2024-01-06,0,Mumbai Citywide,23.06,32.18,16.18,59.31,2.19,3.9379,23.06,(19.480148141295267+0j),(23.882536415692787+0j),-0.05962365591398111,0,21.44,23.56,24.94,58.2,58.83,59.36
2024-01-07,0,Mumbai Citywide,24.34,31.75,18.75,66.73,2.28,4.1304,24.34,(21.412848244297045+0j),(25.837104587949764+0j),1.22037634408602,0,23.06,22.72,25.07,59.31,56.52,58.35
2024-01-08,0,Mumbai Citywide,26.04,33.74,20.81,59.62,2.63,4.2307,26.04,(22.275123543453407+0j),(27.838421071771215+0j),2.9203763440860193,0,24.34,21.44,24.68,66.73,58.2,60.93
2024-01-09,0,Mumbai Citywide,25.73,32.4,21.12,64.74,2.21,3.889,25.73,(22.51422360078956+0j),(27.72738007266928+0j),2.6103763440860206,0,26.04,23.06,24.09,59.62,59.31,59.98
2024-01-10,0,Mumbai Citywide,25.92,32.22,20.29,61.47,1.91,3.8714,25.92,(22.365198413019975+0j),(27.93156029123003+0j),2.800376344086022,0,25.73,24.34,23.56,64.74,66.73,58.83
2024-01-11,0,Mumbai Citywide,26.68,33.9,21.16,60.29,1.79,4.3205,27.706108123619153,(22.977772241697764+0j),(28.9508460260595+0j),3.56037634408602,0,25.92,26.04,22.72,61.47,59.62,56.52
2024-01-12,0,Mumbai Citywide,26.46,34.97,20.36,54.63,2.44,4.5379,26.46,(22.148056346509016+0j),(28.23535345113147+0j),3.340376344086021,0,26.68,25.73,21.44,60.29,64.74,58.2
2024-01-13,0,Mumbai Citywide,26.0,34.47,20.05,56.25,2.24,4.7647,26.0,(21.920673400467752+0j),(27.7404953396404+0j),2.88037634408602,0,26.46,25.92,23.06,54.63,61.47,59.31
2024-01-14,0,Mumbai Citywide,24.57,32.99,18.51,51.18,2.31,5.0688,24.57,(20.086518159657075+0j),(25.637107823576965+0j),1.4503763440860205,0,26.0,26.68,24.34,56.25,60.29,66.73
2024-01-15,0,Mumbai Citywide,22.46,31.48,15.99,46.99,2.28,5.2418,22.46,(17.760423428851734+0j),(22.79463626428853+0j),-0.659623655913979,0,24.57,26.46,26.04,51.18,54.63,59.62
2024-01-16,0,Mumbai Citywide,21.47,30.62,14.44,50.53,1.63,5.1665,21.47,(17.25630542204926+0j),(21.734831005014033+0j),-1.649623655913981,0,22.46,26.0,25.73,46.99,56.25,64.74
2024-01-17,0,Mumbai Citywide,21.76,29.29,15.56,59.44,1.48,4.6778,21.76,(18.35890521597016+0j),(22.294116136477125+0j),-1.3596236559139783,0,21.47,24.57,25.92,50.53,51.18,61.47
2024-01-18,0,Mumbai Citywide,22.0,29.41,16.33,60.56,1.43,4.6994,22.0,(18.69207587668584+0j),(22.65290131863691+0j),-1.1196236559139798,0,21.76,22.46,26.68,59.44,46.99,60.29
2024-01-19,0,Mumbai Citywide,22.18,30.46,15.24,54.63,1.66,4.6332,22.18,(18.271284166393148+0j),(22.73108790313147+0j),-0.9396236559139801,0,22.0,21.47,26.46,60.56,50.53,54.63
2024-01-20,0,Mumbai Citywide,22.66,29.74,17.85,56.87,1.61,4.6855,22.66,(18.936676487545498+0j),(23.430939799875087+0j),-0.4596236559139797,0,22.18,21.76,26.0,54.63,59.44,56.25
2024-01-21,0,Mumbai Citywide,22.93,32.55,15.05,50.56,1.77,4.8972,22.93,(18.555737432451576+0j),(23.608329309893776+0j),-0.18962365591398012,0,22.66,22.0,24.57,56.87,60.56,51.18
2024-01-22,0,Mumbai Citywide,23.03,32.35,16.42,50.34,2.57,4.8559,23.03,(18.585483504663255+0j),(23.53381630686929+0j),-0.0896236559139787,0,22.93,22.18,22.46,50.56,54.63,46.99
2024-01-23,0,Mumbai Citywide,21.87,31.41,14.75,42.88,2.68,5.2603,21.87,(16.795404516344973+0j),(21.86858598102003+0j),-1.2496236559139788,0,23.03,22.66,21.47,50.34,56.87,50.53
2024-01-24,0,Mumbai Citywide,21.74,31.96,13.72,39.82,2.28,5.4502,21.74,(16.386033338620834+0j),(21.756970178874663+0j),-1.3796236559139814,0,21.87,22.93,21.76,42.88,50.56,59.44
2024-01-25,0,Mumbai Citywide,22.39,32.85,13.91,38.69,2.4,5.3225,22.39,(16.814974004226375+0j),(22.512036507851146+0j),-0.7296236559139793,0,21.74,23.03,22.0,39.82,50.34,60.56
2024-01-26,0,Mumbai Citywide,23.54,33.9,15.71,39.77,2.44,5.1466,23.54,(17.921572391525878+0j),(23.950718413140958+0j),0.4203763440860193,0,22.39,21.87,22.18,38.69,42.88,54.63
2024-01-27,0,Mumbai Citywide,24.88,34.96,17.78,41.99,1.87,4.7981,24.88,(19.35270336049205+0j),(25.83365030660566+0j),1.7603763440860192,0,23.54,21.74,22.66,39.77,39.82,56.87
2024-01-28,0,Mumbai Citywide,24.99,34.38,18.21,43.14,1.95,4.5804,24.99,(19.56625471423111+0j),(25.992363822687324+0j),1.8703763440860186,0,24.88,22.39,22.93,41.99,38.69,50.56
2024-01-29,0,Mumbai Citywide,24.95,34.21,18.09,41.04,1.99,4.7033,24.95,(19.292901287238603+0j),(25.85814399961499+0j),1.8303763440860195,0,24.99,23.54,23.03,43.14,39.77,50.34
2024-01-30,0,Mumbai Citywide,24.42,33.18,18.03,42.87,1.99,4.6898,24.42,(19.038035046580752+0j),(25.254484874721257+0j),1.3003763440860219,0,24.95,24.88,21.87,41.04,41.99,42.88
2024-01-31,0,Mumbai Citywide,24.11,32.36,18.14,50.28,1.73,5.1074,24.11,(19.605905186055196+0j),(25.152013071098274+0j),0.9903763440860196,0,24.42,24.99,21.74,42.87,43.14,39.82
2024-02-01,0,Mumbai Citywide,23.02,30.33,16.97,62.49,1.81,5.2517,23.02,(19.837891022084435+0j),(23.99878996772641+0j),-2.5321976401179924,0,24.11,24.95,22.39,50.28,41.04,38.69
2024-02-02,0,Mumbai Citywide,23.82,32.46,16.68,58.78,2.07,5.3018,23.82,(20.2063902424841+0j),(24.930980418610602+0j),-1.7321976401179917,0,23.02,24.42,23.54,62.49,42.87,39.77
2024-02-03,0,Mumbai Citywide,26.23,36.15,18.7,43.6,2.47,5.3796,26.23,(20.728785444728924+0j),(27.44681180544377+0j),0.6778023598820084,0,23.82,24.11,24.88,58.78,50.28,41.99
2024-02-04,0,Mumbai Citywide,27.23,36.59,20.45,43.02,2.04,5.1919,27.203059139649504,(21.55057998068322+0j),(28.79055215224686+0j),1.6778023598820084,0,26.23,23.02,24.99,43.6,62.49,43.14
2024-02-05,0,Mumbai Citywide,27.02,35.53,21.29,44.68,1.82,5.3796,27.125020374741414,(21.587720026827455+0j),(28.659935600897132+0j),1.4678023598820076,0,27.23,23.82,24.95,43.02,58.78,41.04
2024-02-06,0,Mumbai Citywide,26.68,36.01,19.8,45.82,1.77,5.4574,26.911288624480804,(21.4283521664115+0j),(28.29231387517125+0j),1.1278023598820077,0,27.02,26.23,24.42,44.68,43.6,42.87
2024-02-07,0,Mumbai Citywide,26.43,35.76,19.35,48.38,2.33,5.453,26.43,(21.47191443660948+0j),(27.945974457263635+0j),0.8778023598820077,0,26.68,27.23,24.11,45.82,43.02,50.28
2024-02-08,0,Mumbai Citywide,26.32,36.82,18.53,41.94,2.43,5.5531,26.32,(20.619853282607085+0j),(27.498505006566063+0j),0.7678023598820083,0,26.43,27.02,23.02,48.38,44.68,62.49
2024-02-09,0,Mumbai Citywide,26.04,35.86,18.64,42.83,2.0,5.6971,26.04,(20.509579955369716+0j),(27.291872675272636+0j),0.48780235988200715,0,26.32,26.68,23.82,41.94,45.82,58.78
2024-02-10,0,Mumbai Citywide,25.17,34.62,18.07,39.59,2.16,5.7324,25.17,(19.35768752765226+0j),(26.03765604583128+0j),-0.3821976401179903,0,26.04,26.43,26.23,42.83,48.38,43.6
2024-02-11,0,Mumbai Citywide,24.96,35.01,16.88,36.76,1.92,5.6611,24.96,(18.844363559129867+0j),(25.73791588838988+0j),-0.5921976401179911,0,25.17,26.32,27.23,39.59,41.94,43.02
2024-02-12,0,Mumbai Citywide,25.42,34.81,18.09,39.34,1.74,5.2903,25.42,(19.544298624637072+0j),(26.443257628308675+0j),-0.1321976401179903,0,24.96,26.04,27.02,36.76,42.83,44.68
2024-02-13,0,Mumbai Citywide,25.08,34.25,17.55,41.39,1.88,5.0071,25.08,(19.46869251081223+0j),(26.06058834166264+0j),-0.4721976401179937,0,25.42,25.17,26.68,39.34,39.59,45.82
2024-02-14,0,Mumbai Citywide,25.71,35.96,17.9,32.14,2.63,5.2718,25.71,(18.837790833455472+0j),(26.295135051657674+0j),0.15780235988200886,0,25.08,24.96,26.43,41.39,36.76,48.38
2024-02-15,0,Mumbai Citywide,26.63,37.08,18.46,33.67,2.31,5.4022,26.63,(19.83640999633535+0j),(27.543576111602505+0j),1.077802359882007,0,25.71,25.42,26.32,32.14,39.34,41.94
2024-02-16,0,Mumbai Citywide,28.04,37.5,21.15,41.09,2.32,5.1804,27.77522677410508,(22.005456458044357+0j),(29.638094967423783+0j),2.487802359882007,0,26.63,25.08,26.04,33.67,41.39,42.83
2024-02-17,0,Mumbai Citywide,28.61,37.78,22.14,38.58,1.74,5.4425,28.11078256199332,(22.216531276266902+0j),(30.351495759776753+0j),3.0578023598820074,0,28.04,25.71,25.17,41.09,32.14,39.59
2024-02-18,0,Mumbai Citywide,28.23,37.12,21.91,38.04,1.56,5.8306,27.731363885177853,(21.849745570797193+0j),(29.897843842786763+0j),2.6778023598820084,0,28.61,26.63,24.96,38.58,33.67,36.76
2024-02-19,0,Mumbai Citywide,27.57,36.24,21.36,39.26,1.6,6.2023,27.25895907048986,(21.45703678422049+0j),(29.137588196013045+0j),2.0178023598820083,0,28.23,28.04,25.42,38.04,41.09,39.34
2024-02-20,0,Mumbai Citywide,26.05,34.35,19.21,55.65,2.15,6.2242,26.05,(21.980005029789698+0j),(27.804812622991616+0j),0.4978023598820087,0,27.57,28.61,25.08,39.26,38.58,41.39
2024-02-21,0,Mumbai Citywide,25.18,32.6,19.9,67.66,2.1,6.0286,25.18,(22.403403684315712+0j),(27.096767117802937+0j),-0.3721976401179923,0,26.05,28.23,25.71,55.65,38.04,32.14
2024-02-22,0,Mumbai Citywide,25.0,32.91,20.06,65.1,2.08,5.9412,25.0,(21.9738786944207+0j),(26.755927283218544+0j),-0.552197640117992,0,25.18,27.57,26.63,67.66,39.26,33.67
2024-02-23,0,Mumbai Citywide,24.63,33.49,17.84,54.44,2.11,6.3286,24.63,(20.558388926008572+0j),(25.87466355741994+0j),-0.922197640117993,0,25.0,26.05,28.04,65.1,55.65,41.09
2024-02-24,0,Mumbai Citywide,24.68,34.73,16.81,28.2,2.57,6.4982,24.68,(17.5134690365541+0j),(24.94857817189844+0j),-0.8721976401179923,0,24.63,25.18,28.61,54.44,67.66,38.58
2024-02-25,0,Mumbai Citywide,25.28,36.44,15.55,21.75,2.36,6.4517,25.28,(17.061744881019262+0j),(25.46761314098954+0j),-0.27219764011799086,0,24.68,25.0,28.23,28.2,65.1,38.04
2024-02-26,0,Mumbai Citywide,28.0,38.04,19.64,31.49,2.17,5.3822,27.166563358192015,(20.68983926812334+0j),(29.112210318201367+0j),2.447802359882008,0,25.28,24.63,27.57,21.75,54.44,39.26
2024-02-27,0,Mumbai Citywide,29.1,37.33,23.68,36.8,1.86,5.2536,28.431703020032987,(22.379509921000466+0j),(30.819094237493154+0j),3.5478023598820094,0,28.0,24.68,26.05,31.49,28.2,55.65
2024-02-28,0,Mumbai Citywide,30.16,39.29,23.13,39.52,2.22,5.6023,29.81874663880679,(23.667872864345817+0j),(32.20714189917111+0j),4.607802359882008,0,29.1,25.28,25.18,36.8,21.75,67.66
2024-02-29,0,Mumbai Citywide,30.79,40.05,23.13,40.75,1.89,5.9102,30.74891672258103,(24.419186091595847+0j),(33.157507128875245+0j),5.237802359882007,0,30.16,28.0,25.0,39.52,31.49,65.1
2024-03-01,0,Mumbai Citywide,30.23,38.31,25.11,51.93,1.73,4.9668,31.722397256695963,(25.32525605586074+0j),(33.25099049601835+0j),1.5004973118279565,0,30.79,29.1,24.63,40.75,36.8,54.44
2024-03-02,0,Mumbai Citywide,27.82,34.93,23.01,60.91,2.46,5.947,29.282654879183333,(24.156259882039553+0j),(30.373351960767344+0j),-0.9095026881720436,0,30.23,30.16,24.68,51.93,39.52,28.2
2024-03-03,0,Mumbai Citywide,25.06,30.41,20.08,63.04,3.19,6.2352,25.06,(21.783145341292744+0j),(26.487504716637847+0j),-3.669502688172045,0,27.82,30.79,25.28,60.91,40.75,21.75
2024-03-04,0,Mumbai Citywide,24.15,32.61,17.67,45.96,2.32,6.835,24.15,(19.23343924596038+0j),(24.92540046537406+0j),-4.579502688172045,0,25.06,30.23,28.0,63.04,51.93,31.49
2024-03-05,0,Mumbai Citywide,24.8,35.13,16.1,31.66,2.1,6.9931,24.8,(18.12492358387763+0j),(25.323815498936632+0j),-3.929502688172043,0,24.15,27.82,29.1,45.96,60.91,36.8
2024-03-06,0,Mumbai Citywide,25.53,34.49,18.53,29.34,1.91,6.876,25.53,(18.427797420180635+0j),(26.152699292965636+0j),-3.1995026881720428,0,24.8,25.06,30.16,31.66,63.04,39.52
2024-03-07,0,Mumbai Citywide,27.12,37.65,17.86,32.64,2.55,6.594,26.60389582455253,(20.154547810354227+0j),(28.02422668752365+0j),-1.609502688172043,0,25.53,24.15,30.79,29.34,45.96,40.75
2024-03-08,0,Mumbai Citywide,28.4,38.15,20.27,29.81,2.92,6.6638,27.384861888964835,(20.799726590478507+0j),(29.307513576486713+0j),-0.3295026881720453,0,27.12,24.8,30.23,32.64,31.66,51.93
2024-03-09,0,Mumbai Citywide,28.74,38.82,20.4,29.07,2.44,6.7109,27.612166214630278,(20.995210899539302+0j),(29.786283880325183+0j),0.010497311827954547,0,28.4,25.53,27.82,29.81,29.34,60.91
2024-03-10,0,Mumbai Citywide,28.33,38.0,20.17,31.3,2.01,6.7891,27.40713279186452,(21.019026739817825+0j),(29.53477242330229+0j),-0.3995026881720456,0,28.74,27.12,25.06,29.07,32.64,63.04
2024-03-11,0,Mumbai Citywide,28.96,39.31,20.65,33.83,2.39,6.4834,28.080694856070732,(21.876001853880553+0j),(30.339252462543886+0j),0.23049731182795696,0,28.33,28.4,24.15,31.3,29.81,45.96
2024-03-12,0,Mumbai Citywide,28.98,38.82,21.37,42.17,2.4,6.5546,28.786410907954778,(23.02968291287822+0j),(30.856879623219907+0j),0.25049731182795654,0,28.96,28.74,24.8,33.83,29.07,31.66
2024-03-13,0,Mumbai Citywide,27.69,36.51,21.02,54.48,2.45,6.6012,28.487197414152863,(23.355291778865983+0j),(29.86292368111775+0j),-1.0395026881720426,0,28.98,28.33,25.53,42.17,31.3,29.34
2024-03-14,0,Mumbai Citywide,26.78,35.59,20.5,53.52,2.36,6.6703,27.413487083808327,(22.425109874099757+0j),(28.629867738345656+0j),-1.9495026881720428,0,27.69,28.96,27.12,54.48,33.83,32.64
2024-03-15,0,Mumbai Citywide,25.92,34.75,19.07,50.69,1.91,6.9338,25.92,(21.37231522476715+0j),(27.48631334497787+0j),-2.809502688172042,0,26.78,28.98,28.4,53.52,42.17,29.81
2024-03-16,0,Mumbai Citywide,26.32,34.82,19.8,46.77,1.81,6.6787,26.32,(21.28199686195396+0j),(27.863541827132227+0j),-2.4095026881720436,0,25.92,27.69,28.74,50.69,54.48,29.07
2024-03-17,0,Mumbai Citywide,27.28,36.04,20.45,47.09,1.67,6.7219,27.494677223311484,(22.188582071922248+0j),(29.14687889767707+0j),-1.4495026881720428,0,26.32,26.78,28.33,46.77,53.52,31.3
2024-03-18,0,Mumbai Citywide,27.84,36.71,21.17,50.8,1.75,6.6629,28.34016599141788,(23.11726255528926+0j),(30.042888654311884+0j),-0.889502688172044,0,27.28,25.92,28.96,47.09,50.69,33.83
2024-03-19,0,Mumbai Citywide,28.27,37.48,20.95,53.7,2.26,6.8398,29.136078663558433,(23.818844059561826+0j),(30.638912404362976+0j),-0.4595026881720443,0,27.84,26.32,28.98,50.8,46.77,42.17
2024-03-20,0,Mumbai Citywide,29.79,40.65,20.08,29.75,2.58,7.0534,28.54209127514243,(21.97621157933777+0j),(31.030180083235816+0j),1.0604973118279553,0,28.27,27.28,27.69,53.7,47.09,54.48
2024-03-21,0,Mumbai Citywide,30.21,40.15,22.09,22.3,2.28,6.6984,28.49453250329535,(21.057735901005515+0j),(31.105020090203396+0j),1.480497311827957,0,29.79,27.84,26.78,29.75,50.8,53.52
2024-03-22,0,Mumbai Citywide,29.91,39.41,23.43,37.13,1.74,6.516,29.28043356328316,(23.19611292824437+0j),(31.86150987692146+0j),1.1804973118279563,0,30.21,28.27,25.92,22.3,53.7,50.69
2024-03-23,0,Mumbai Citywide,29.45,38.39,21.74,45.86,2.23,6.5407,29.727080859558832,(23.925244431847414+0j),(31.720227543111186+0j),0.7204973118279554,0,29.91,29.79,26.32,37.13,29.75,46.77
2024-03-24,0,Mumbai Citywide,29.98,39.08,23.02,49.81,2.04,6.534,30.989905783128943,(24.904075855798936+0j),(32.70509571387741+0j),1.2504973118279565,0,29.45,30.21,27.28,45.86,22.3,47.09
2024-03-25,0,Mumbai Citywide,30.2,39.93,22.86,50.83,2.21,6.6271,31.486651241728666,(25.22278257153037+0j),(33.01762418840391+0j),1.4704973118279554,0,29.98,29.91,27.84,49.81,37.13,50.8
2024-03-26,0,Mumbai Citywide,30.35,40.59,23.15,55.7,1.8,6.5479,32.62417197579226,(25.971280646277638+0j),(33.64824260816212+0j),1.6204973118279575,0,30.2,29.45,28.27,50.83,45.86,53.7
2024-03-27,0,Mumbai Citywide,30.76,40.74,24.59,56.82,1.9,6.1385,33.61490755359317,(26.4532423172161+0j),(34.2510322022018+0j),2.0304973118279577,0,30.35,29.98,29.79,55.7,49.81,29.75
2024-03-28,0,Mumbai Citywide,30.72,39.67,24.77,56.87,1.9,5.4785,33.54947497200009,(26.38733555846648+0j),(34.20075905387508+0j),1.990497311827955,0,30.76,30.2,30.21,56.82,50.83,22.3
2024-03-29,0,Mumbai Citywide,31.67,39.65,25.59,52.97,2.03,5.4902,34.462403438958006,(26.77459345541391+0j),(35.149081135487826+0j),2.940497311827958,0,30.72,30.35,29.91,56.87,55.7,37.13
2024-03-30,0,Mumbai Citywide,31.01,40.13,24.45,53.24,2.35,5.6674,33.299667653960604,(26.199667853908583+0j),(34.21635118504496+0j),2.2804973118279577,0,31.67,30.76,29.45,52.97,56.82,45.86
2024-03-31,0,Mumbai Citywide,31.52,39.75,25.14,46.06,2.36,6.2126,32.68631158893311,(25.76865018829686+0j),(34.34897122619955+0j),2.7904973118279557,0,31.01,30.72,29.98,53.24,56.87,49.81
2024-04-01,0,Mumbai Citywide,30.76,39.26,24.42,45.94,2.32,6.3586,31.507181119299048,(25.086177379329637+0j),(33.37803028894397+0j),-0.0266111111111087,0,31.52,31.67,30.2,46.06,52.97,50.83
2024-04-02,0,Mumbai Citywide,30.07,39.27,23.28,47.34,2.05,6.9055,30.74320920660202,(24.694689973122532+0j),(32.65594048088703+0j),-0.71661111111111,0,30.76,31.01,30.35,45.94,53.24,55.7
2024-04-03,0,Mumbai Citywide,30.32,39.57,23.57,48.47,1.96,6.6816,31.277580590649293,(25.055511284076307+0j),(33.07694466575616+0j),-0.46661111111111,0,30.07,31.52,30.76,47.34,46.06,56.82
2024-04-04,0,Mumbai Citywide,30.61,40.1,22.9,48.91,2.44,6.4361,31.790111769376423,(25.330450613096257+0j),(33.36290054525908+0j),-0.17661111111111083,0,30.32,30.76,30.72,48.47,45.94,56.87
2024-04-05,0,Mumbai Citywide,31.18,40.47,24.02,53.18,2.5,6.851,33.594866305572396,(26.396383375909586+0j),(34.399398953605285+0j),0.39338888888888945,0,30.61,30.07,31.67,48.91,47.34,52.97
2024-04-06,0,Mumbai Citywide,31.6,40.59,24.17,45.42,2.78,6.8006,32.687615475263975,(25.760393872768052+0j),(34.29797476891776+0j),0.8133888888888912,0,31.18,30.32,31.01,53.18,48.47,53.24
2024-04-07,0,Mumbai Citywide,30.77,39.51,24.79,48.07,2.55,7.0128,31.888591318224737,(25.38869491944031+0j),(33.48360638870354+0j),-0.016611111111110688,0,31.6,30.61,31.52,45.42,48.91,46.06
2024-04-08,0,Mumbai Citywide,30.63,40.39,22.73,52.42,1.94,7.1599,32.46980334999593,(25.853197971604107+0j),(33.75878692447729+0j),-0.15661111111111126,0,30.77,31.18,30.76,48.07,53.18,45.94
2024-04-09,0,Mumbai Citywide,30.93,39.92,24.34,53.32,1.7,6.9144,33.17325861729459,(26.241195120632554+0j),(34.278730669419225+0j),0.14338888888888945,0,30.63,31.6,30.07,52.42,45.42,47.34
2024-04-10,0,Mumbai Citywide,31.09,40.06,24.09,52.2,2.02,6.7418,33.220672987372204,(26.216596369738795+0j),(34.32917939570776+0j),0.3033888888888896,0,30.93,30.77,30.32,53.32,48.07,48.47
2024-04-11,0,Mumbai Citywide,31.32,40.84,23.64,46.27,2.08,6.5815,32.411732114163264,(25.65301368346307+0j),(34.17856864875083+0j),0.53338888888889,0,31.09,30.63,30.61,52.2,52.42,48.91
2024-04-12,0,Mumbai Citywide,31.09,38.93,25.59,45.51,1.9,6.7584,31.921027940028075,(25.369310268806906+0j),(33.873889977290155+0j),0.3033888888888896,0,31.32,30.93,31.18,46.27,53.32,53.18
2024-04-13,0,Mumbai Citywide,29.92,38.19,23.91,50.14,1.96,7.1414,30.952981756058584,(24.92762874469645+0j),(32.66855737567593+0j),-0.8666111111111086,0,31.09,31.09,31.6,45.51,52.2,45.42
2024-04-14,0,Mumbai Citywide,30.47,39.64,23.04,54.24,2.05,6.9634,32.54914133874768,(25.911109422266517+0j),(33.64571840197199+0j),-0.3166111111111114,0,29.92,31.32,30.77,50.14,46.27,48.07
2024-04-15,0,Mumbai Citywide,33.32,43.01,25.27,50.75,2.25,6.6984,37.17179496191655,(28.034617457511064+0j),(37.08337369895151+0j),2.53338888888889,0,30.47,31.09,30.63,54.24,45.51,52.42
2024-04-16,0,Mumbai Citywide,36.44,43.22,30.17,32.35,2.98,6.1555,37.50407648383935,(27.893194108034173+0j),(39.05291421216685+0j),5.6533888888888875,0,33.32,29.92,30.93,50.75,50.14,53.32
2024-04-17,0,Mumbai Citywide,35.49,43.41,29.41,35.53,2.32,5.8414,36.79371630313192,(27.65361294196211+0j),(38.39580905130494+0j),4.703388888888892,0,36.44,30.47,31.09,32.35,54.24,52.2
2024-04-18,0,Mumbai Citywide,33.91,41.84,27.47,50.19,2.32,6.3838,38.259549193786796,(28.473130195540875+0j),(37.78739734253234+0j),3.1233888888888863,0,35.49,33.32,31.32,35.53,50.75,46.27
2024-04-19,0,Mumbai Citywide,33.06,39.78,28.13,50.15,2.86,6.2894,36.453680523152606,(27.66924882688449+0j),(36.54006100145943+0j),2.273388888888892,0,33.91,36.44,31.09,50.19,32.35,45.51
2024-04-20,0,Mumbai Citywide,32.52,40.53,28.0,49.89,2.58,6.1212,35.313550417332515,(27.15347416499059+0j),(35.88455564269314+0j),1.7333888888888929,0,33.06,35.49,29.92,50.15,35.53,50.14
2024-04-21,0,Mumbai Citywide,31.63,38.4,26.63,49.78,2.96,5.8769,33.647596633025444,(26.308889970251464+0j),(34.62169263105558+0j),0.8433888888888887,0,32.52,33.91,30.47,49.89,50.19,54.24
2024-04-22,0,Mumbai Citywide,31.65,38.59,26.54,51.33,2.59,5.8745,34.035572077659204,(26.540897719552383+0j),(34.85799748998358+0j),0.8633888888888883,0,31.63,33.06,33.32,49.78,50.15,50.75
2024-04-23,0,Mumbai Citywide,31.49,39.32,25.0,50.13,2.51,6.8928,33.47888328393244,(26.295748254640365+0j),(34.578136608987016+0j),0.7033888888888882,0,31.65,32.52,36.44,51.33,49.89,32.35
2024-04-24,0,Mumbai Citywide,31.55,39.91,25.29,52.67,2.19,6.7157,34.16349404368072,(26.681233966256524+0j),(34.92787342435868+0j),0.7633888888888904,0,31.49,31.63,35.49,50.13,49.78,35.53
2024-04-25,0,Mumbai Citywide,32.35,40.94,26.22,50.83,2.29,6.5162,35.231818116744066,(27.15671347308909+0j),(35.81098110340391+0j),1.5633888888888912,0,31.55,31.65,33.91,52.67,51.33,50.19
2024-04-26,0,Mumbai Citywide,32.9,40.55,27.08,50.29,2.94,6.3101,36.170431677595566,(27.540650863650775+0j),(36.32305312617064+0j),2.1133888888888883,0,32.35,31.49,33.06,50.83,50.13,50.15
2024-04-27,0,Mumbai Citywide,33.98,43.04,26.64,47.74,2.5,6.3132,37.609848136112504,(28.18879087767938+0j),(37.61301545746393+0j),3.1933888888888866,0,32.9,31.55,32.52,50.29,52.67,49.89
